@relation FloodingsSP-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2-3

@attribute distance numeric
@attribute mm_1h numeric
@attribute mm_2h numeric
@attribute mm_3h numeric
@attribute mm_4h numeric
@attribute mm_6h numeric
@attribute mm_12h numeric
@attribute mm_24h numeric
@attribute mm_48h numeric
@attribute mm_72h numeric
@attribute mm_96h numeric
@attribute mm_120h numeric
@attribute class {0,1}

@data
1894.377224,4.54,4.04,3.47,3.5825,3.341667,2.004167,2.159583,1.173958,0.782639,0.675208,0.540167,0
1894.377224,39.3,38.01,27.113333,20.335,13.556667,7.2225,3.669167,2.635417,2.298472,1.723854,1.379083,1
1894.377224,4.54,4.04,3.47,3.5825,3.341667,2.004167,2.159583,1.173958,0.782639,0.675208,0.540167,0
1894.377224,31.51,15.755,10.503333,7.8775,5.251667,2.625833,1.8525,0.942917,0.729861,0.627396,0.5085,1
1894.377224,4.54,4.04,3.47,3.5825,3.341667,2.004167,0.536957,0.29692,0.237609,0.206526,0.171178,0
1894.377224,19.08,27.03,29.733333,22.35,14.9,7.894167,3.980417,2.774792,2.410556,1.807917,1.446333,1
1894.377224,4.54,4.04,3.47,3.5825,3.341667,2.004167,2.159583,1.173958,0.782639,0.675208,0.540167,0
462.776587,8.25,4.32,2.88,2.16,1.44,0.72,0.475,0.806458,0.611389,0.9475,0.758,1
462.776587,2.56,2.75,0.857849,0.842742,0.746613,0.560699,0.399718,0.25627,0.213436,0.504062,0.665583,0
689.631672,6.09,3.045,2.03,1.5225,1.015,0.5075,0.409583,0.822917,0.575972,0.920937,0.73675,1
689.631672,2.56,2.75,0.857849,0.842742,0.746613,0.016667,0.399718,0.25627,0.213436,0.504062,0.665583,0
902.662444,0.79,3.25,6.303333,4.7775,3.185,4.283333,2.380417,1.190208,0.793472,0.646458,0.546667,1
902.662444,0.2,2.75,3.016667,3.2925,2.918333,1.7625,1.642083,0.91125,0.670417,0.504062,0.176691,0
987.236182,1,1,0.933333,0.9,0.866667,0.946667,1.676667,1.18,0.975556,0.991875,0.846833,1
987.236182,0.91871,0.849194,0.857849,0.842742,0.746613,0.560699,1.642083,0.91125,0.670417,0.504062,0.665583,0
1084.985824,0,5.84,8.686667,6.515,4.343333,2.171667,1.094167,0.805625,0.556389,0.442292,0.3555,1
1084.985824,?,2.75,3.016667,3.2925,2.918333,1.7625,0.399718,0.25627,0.213436,0.194069,0.176691,0
1084.985824,0.2,0.1,0.066667,0.05,0.033333,0.016667,0.016667,0.156667,0.416389,0.437292,0.3515,1
1084.985824,0.2,0.1,0.066667,0.05,0.033333,0.016667,0.008333,0.004167,0.213436,0.194069,0.176691,0
1084.985824,53.98,30.675,20.45,15.3375,10.225,5.1125,2.572917,1.750833,1.167222,0.883646,0.774,1
1084.985824,2.56,2.75,3.016667,3.2925,2.918333,1.7625,1.642083,0.91125,0.670417,0.504062,0.665583,0
1084.985824,11.81,5.905,4.526667,3.395,2.263333,1.131667,0.565833,0.282917,0.188611,0.141458,0.113167,1
1084.985824,2.56,2.75,3.016667,3.2925,0.746613,0.560699,0.399718,0.25627,0.002778,0.002083,0.001667,0
1084.985824,2.75,2.945,3.076667,3.24,2.913333,3.11,1.60375,1.968333,1.372361,1.350625,1.083833,1
1084.985824,2.56,2.75,3.016667,0.842742,0.746613,1.7625,0.399718,0.91125,0.670417,0.504062,0.665583,0
1084.985824,4.91,5.695,5.956667,4.4675,2.978333,1.489167,0.752917,0.826667,0.902917,0.677188,0.54175,1
1084.985824,2.56,2.75,3.016667,3.2925,2.918333,0.560699,0.399718,0.25627,0.670417,0.504062,0.176691,0
1302.733351,9.26,5.515,3.676667,2.7575,1.838333,0.919167,0.459583,0.292083,0.205833,0.297917,0.238333,1
1302.733351,2.56,2.75,3.016667,0.842742,0.746613,0.560699,0.399718,0.25627,0.002778,0.194069,0.176691,0
1302.733351,2.16,2.165,7.346667,6.1525,4.135,2.528333,1.264167,0.632083,0.424167,0.404271,0.323417,1
1302.733351,0.91871,0.849194,3.016667,3.2925,2.918333,1.7625,0.399718,0.25627,0.213436,0.194069,0.176691,0
1302.733351,25.28,13.03,8.686667,6.515,4.343333,2.171667,1.094167,0.805625,0.559167,0.442292,0.399833,1
1302.733351,2.56,2.75,3.016667,3.2925,2.918333,1.7625,0.399718,0.25627,0.213436,0.194069,0.176691,0
1302.733351,53.48,26.74,17.826667,13.37,8.913333,4.456667,2.449583,1.586667,1.057778,0.801563,0.708417,1
1302.733351,2.56,2.75,3.016667,3.2925,2.918333,1.7625,1.642083,0.91125,0.670417,0.504062,0.665583,0
1630.439719,42.59,30.675,20.45,15.3375,10.225,5.1125,2.564583,1.750833,1.167222,0.883646,0.774,1
1630.439719,2.56,2.75,3.016667,3.2925,2.918333,1.7625,1.642083,0.91125,0.670417,0.504062,0.665583,0
1630.439719,20.99,10.69,7.126667,5.345,3.563333,1.781667,2.222083,1.111042,0.765417,0.617292,0.636333,1
1630.439719,2.56,2.75,3.016667,3.2925,2.918333,1.7625,1.642083,0.91125,0.670417,0.504062,0.176691,0
1170.641952,7.66,5.605,3.736667,2.8025,1.868333,0.950833,0.79125,1.305625,0.998056,0.879479,0.894083,1
1170.641952,3.73,3.535,3.47,0.5227,0.534,0.462967,0.356233,0.964375,0.648472,0.486354,0.448583,0
1626.581708,16.1,8.15,5.763333,4.3225,2.881667,1.440833,0.720417,0.360208,0.240139,0.180104,0.144083,1
1626.581708,3.73,3.535,3.47,3.535,0.534,0.462967,0.356233,0.263133,0.216661,0.002083,0.001667,0
1757.183786,18.93,9.465,6.31,4.7325,3.155,1.5775,0.81375,0.806667,0.641667,0.538646,0.498333,1
1757.183786,3.73,3.535,3.47,3.535,0.534,0.462967,0.356233,0.263133,0.216661,0.486354,0.448583,0
1166.705324,13.43,7.305,8.746667,6.7575,4.571667,2.435,1.25875,0.629375,0.564722,0.466875,0.3735,1
1166.705324,0.2,0.2,0.133333,0.1,0.066667,0.033333,0.016667,0.008333,0.005556,0.465604,0.011667,0
1367.261696,0.79,0.89,5.463333,4.0975,4.801667,2.484167,1.332917,0.666458,0.589444,0.485313,0.38825,1
1367.261696,0.2,0.2,0.133333,0.1,0.066667,0.033333,0.016667,0.008333,0.586407,0.465604,0.011667,0
1500.678943,0.2,0.89,5.07,4.0975,4.801667,2.484167,1.332917,0.666458,0.589444,0.485313,0.38825,1
1500.678943,0.2,0.2,0.133333,0.1,0.066667,0.033333,0.016667,0.008333,0.586407,0.465604,0.011667,0
414.966354,0.2,0.2,0.133333,0.15,0.133333,0.1,0.125,0.070833,0.083333,0.232604,0.215583,1
414.966354,0.2,0.1,0.066667,0.05,0.033333,0.016667,0.008333,0.008333,0.005556,0.176974,0.150802,0
986.877431,0,5.96,11.066667,8.3,5.533333,2.766667,1.383333,0.712083,0.482917,0.688229,0.5735,1
986.877431,?,1.054286,9.76,1.13119,0.933413,0.607421,0.350536,0.24379,0.186409,0.538854,0.431083,0
986.877431,0,5.96,11.066667,8.3,5.533333,2.766667,1.383333,0.712083,0.482917,0.688229,0.5735,1
986.877431,?,1.054286,9.76,1.13119,0.933413,0.607421,0.350536,0.24379,0.186409,0.538854,0.431083,0
1126.765216,1.78,1.585,1.453333,1.29,1.126667,0.88,0.72125,0.360625,0.240417,0.240729,0.244083,1
1126.765216,0.961429,1.054286,1.132381,1.13119,0.933413,0.607421,0.350536,0.24379,0.186409,0.176974,0.150802,0
1196.841745,3.55,10.635,7.09,5.3175,3.545,1.7725,1.41875,0.709375,0.522083,0.434792,0.347833,1
1196.841745,0.961429,7.46,1.132381,1.13119,0.933413,0.607421,0.350536,0.24379,0.186409,0.176974,0.150802,0
1294.056783,0,0,0,0,0,0,0,0,0.072222,0.124792,0.099833,1
1294.056783,?,?,?,?,?,?,?,?,0.005556,0.004167,0.005,0
1375.307078,4.52,4.81,5.3,3.975,2.65,1.735833,1.401667,0.807292,0.54375,0.407812,0.329583,1
1375.307078,0.961429,1.054286,1.132381,1.13119,0.933413,0.607421,0.350536,0.24379,0.186409,0.176974,0.150802,0
1507.988966,0,0,0.196667,0.74,0.493333,0.38,0.634583,0.81,1.373333,1.0525,0.842,1
1507.988966,?,?,0.066667,0.05,0.033333,0.016667,0.350536,0.24379,0.644306,0.538854,0.431083,0
1607.276065,2.56,1.28,0.853333,0.64,0.426667,0.23,0.14,0.07,0.093333,0.07,0.056,1
1607.276065,0.961429,1.054286,0.066667,0.05,0.033333,0.016667,0.008333,0.008333,0.005556,0.004167,0.005,0
1929.02443,0.2,0.3,0.266667,0.25,0.3,0.416667,0.797917,1.088333,0.761667,0.575417,0.485333,1
1929.02443,0.2,0.1,0.066667,0.05,0.033333,0.016667,0.350536,0.966458,0.644306,0.538854,0.431083,0
1929.02443,21.28,10.64,7.093333,5.32,3.546667,1.773333,0.9275,0.46375,0.317361,0.592708,0.474167,1
1929.02443,5.89,7.46,1.132381,1.13119,0.933413,0.607421,0.350536,0.24379,0.186409,0.538854,0.431083,0
1929.02443,3.54,2.36,1.573333,1.18,0.786667,0.393333,0.196667,0.098333,0.065556,0.049167,0.039333,1
1929.02443,0.961429,1.054286,1.132381,1.13119,0.033333,0.016667,0.008333,0.008333,0.005556,0.004167,0.005,0
1929.02443,4.72,2.36,1.573333,1.18,0.786667,0.393333,0.196667,0.098333,0.065556,0.049167,0.039333,1
1929.02443,0.961429,1.054286,1.132381,1.13119,0.033333,0.016667,0.008333,0.008333,0.005556,0.004167,0.005,0
990.817408,1.57,0.785,0.523333,0.3925,0.261667,0.130833,0.065417,0.036875,0.24125,0.376562,0.429167,1
990.817408,1.282727,0.1,0.066667,0.05,0.033333,0.016667,0.008333,0.004167,0.196953,0.173759,0.172283,0
990.817408,0,0.69,1.903333,1.4275,0.951667,0.509167,0.437083,0.672917,0.674306,0.540625,0.502917,1
990.817408,?,0.1,1.238586,1.184394,0.930859,0.016667,0.354495,0.240486,0.196953,0.173759,0.172283,0
990.817408,0.39,0.195,0.13,0.0975,0.065,0.0325,0.049583,0.537917,0.369444,0.357292,0.341667,1
990.817408,0.2,0.1,0.066667,0.05,0.033333,0.016667,0.008333,0.240486,0.196953,0.173759,0.172283,0
990.817408,71.64,38.765,25.843333,20.8125,13.875,6.9375,3.477083,1.755208,1.723472,1.5575,1.246,1
990.817408,6.09,7.56,8.12,6.8275,4.951667,2.786667,1.648333,0.824167,0.696806,0.58375,0.673417,0
990.817408,0,0,0,0,0,0,0,0.004167,0.044444,0.039583,0.041667,1
990.817408,?,?,?,?,?,?,?,0.004167,0.002778,0.002083,0.001667,0
990.817408,1.57,0.785,0.523333,0.3925,0.261667,0.130833,0.065417,0.041042,0.027361,0.020521,0.016417,1
990.817408,1.282727,0.1,0.066667,0.05,0.033333,0.016667,0.008333,0.004167,0.002778,0.002083,0.001667,0
1138.199298,41.43,20.815,13.876667,10.4075,6.938333,3.469167,1.734583,0.867292,0.578194,0.433646,0.346917,1
1138.199298,6.09,7.56,8.12,6.8275,4.951667,2.786667,1.648333,0.824167,0.196953,0.173759,0.172283,0
1138.199298,41.23,20.615,13.743333,10.3075,6.871667,3.435833,1.717917,0.858958,0.572639,0.429479,0.343583,1
1138.199298,6.09,7.56,8.12,6.8275,4.951667,2.786667,1.648333,0.824167,0.196953,0.173759,0.172283,0
1143.844185,29.08,46.065,30.71,23.0825,16.308333,8.154167,4.085417,2.059375,1.92625,1.709583,1.367667,1
1143.844185,6.09,7.56,8.12,6.8275,4.951667,2.786667,1.648333,0.824167,0.696806,0.58375,0.673417,0
1143.844185,29.08,46.065,30.71,23.0825,16.308333,8.154167,4.085417,2.059375,1.92625,1.709583,1.367667,1
1143.844185,6.09,7.56,8.12,6.8275,4.951667,2.786667,1.648333,0.824167,0.696806,0.58375,0.673417,0
1143.844185,41.38,21.29,14.193333,10.645,7.096667,3.548333,1.774167,0.887083,0.591389,0.443542,0.354833,1
1143.844185,6.09,7.56,8.12,6.8275,4.951667,2.786667,1.648333,0.824167,0.196953,0.173759,0.172283,0
1143.844185,2.56,1.28,1.12,1.1875,1.448333,1.919167,0.959583,0.488125,0.325417,0.244062,0.19525,1
1143.844185,1.282727,0.1,0.066667,1.184394,0.930859,0.610934,0.354495,0.240486,0.196953,0.173759,0.172283,0
1471.945801,1.19,0.595,0.396667,0.2975,0.198333,0.099167,0.049583,0.024792,0.016528,0.012396,0.009917,1
1471.945801,0.2,0.1,0.066667,0.05,0.033333,0.016667,0.008333,0.004167,0.002778,0.002083,0.001667,0
791.761514,0,0,0,0,0,0,0.149167,0.219583,0.728056,0.5875,0.59975,1
996.784329,21.47,10.935,7.29,5.4675,3.645,1.8225,0.91125,0.455625,0.711111,0.883958,0.707167,1
996.784329,21.47,10.935,7.29,5.4675,3.645,1.8225,0.91125,0.455625,0.711111,0.883958,0.707167,1
1268.414569,4.72,2.36,1.573333,1.18,0.786667,0.393333,0.196667,0.098333,0.145,0.141979,0.113583,1
1268.414569,11.22,14.74,11.073333,8.305,5.536667,2.801667,2.339167,1.198542,0.810139,0.607604,0.486083,1
1268.414569,13.98,12.205,11.09,10.58,7.053333,3.526667,1.763333,0.881667,0.667222,0.521146,0.426917,1
1268.414569,12.2,6.1,4.066667,3.05,2.033333,1.016667,1.730833,1.308333,0.872222,0.71375,0.5825,1
1268.414569,7.49,23.865,26.616667,19.9625,13.308333,6.654167,3.327083,1.663542,1.109028,0.831771,0.665417,1
1268.414569,38.28,19.14,12.76,9.57,6.38,3.19,5.6525,2.82625,1.884167,1.413125,1.1305,1
1268.414569,10.23,5.115,5.31,4.08,2.72,1.36,0.737917,0.39375,0.452917,0.356146,0.633083,1
1268.414569,22.86,11.43,7.62,5.715,3.81,1.905,0.9525,0.5425,0.651528,0.619896,0.502583,1
1504.93425,16.55,8.275,5.516667,4.1375,2.758333,1.379167,0.689583,0.344792,0.711111,0.828646,0.662917,1
1336.614327,32.17,16.085,10.723333,8.0425,5.361667,2.680833,1.481667,0.835208,0.676944,0.583542,0.472,1
1336.614327,39.46,19.73,13.153333,9.865,6.576667,3.288333,1.73625,0.987083,0.770139,0.659479,0.53275,1
1336.614327,15.74,9.15,6.1,4.575,3.05,1.525,0.7625,0.38125,0.254167,0.190625,0.1525,1
1884.75668,16.16,19.525,13.016667,9.7625,6.508333,3.254167,1.627083,0.817708,0.553472,0.419271,0.335417,1
1884.75668,15.96,19.425,12.95,9.7125,6.475,3.2375,1.61875,0.813542,0.550694,0.417187,0.33375,1
480.696013,1.37,0.785,3.276667,3.685,5.97,3.836667,2.77125,1.385625,0.92375,0.707187,0.68075,1
480.696013,0.2,0.1,2.407089,1.952183,1.405704,0.805716,2.477083,0.338776,0.299667,0.287482,0.272505,0
533.311777,0,0,0,0,0.228333,3.2475,2.77125,1.385625,0.92375,0.707187,0.68075,1
533.311777,?,?,?,?,0.033333,0.805716,2.477083,0.338776,0.299667,0.287482,0.272505,0
561.880395,0,1.18,3.803333,4.9675,3.411667,1.705833,0.852917,0.426458,0.303472,0.371354,0.297083,1
561.880395,?,0.1,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
574.67395,3.94,13.09,8.793333,6.595,4.43,2.329167,3.025833,1.939375,1.292917,0.984062,0.90225,1
574.67395,0.2,2.958732,2.407089,1.952183,1.405704,0.805716,2.477083,0.338776,0.299667,0.287482,0.272505,0
734.118161,1.59,9.84,6.56,4.92,3.28,1.64,0.82,0.414167,0.278889,0.643125,0.5145,1
734.118161,0.2,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.002778,0.287482,0.272505,0
870.738288,0,0.685,1.376667,3.0475,4.39,3.836667,2.77125,1.385625,0.92375,0.707187,0.68075,1
870.738288,?,0.1,0.066667,1.952183,1.405704,0.805716,2.477083,0.338776,0.299667,0.287482,0.272505,0
870.738288,55.59,27.795,18.53,13.8975,9.265,4.6325,2.398333,1.244375,0.829583,0.759792,0.639,1
870.738288,31.87,16.755,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
870.738288,20.4,10.2,6.8,5.1,3.4,1.7,0.91625,0.458125,0.486528,0.523333,0.418667,1
870.738288,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
870.738288,28.68,14.34,9.56,7.17,4.78,2.39,1.195,0.601667,0.401111,0.300833,0.240667,1
870.738288,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.005,0
870.738288,55.59,27.795,18.53,13.8975,9.265,4.6325,2.398333,1.244375,0.829583,0.759792,0.639,1
870.738288,31.87,16.755,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
870.738288,16.35,8.175,5.45,4.0875,2.725,1.3625,0.689583,0.4925,0.331111,0.336563,0.26925,1
870.738288,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.005,0
917.038314,0,0.685,0.983333,2.7525,3.505,3.836667,2.77125,1.385625,0.92375,0.707187,0.68075,1
917.038314,?,0.1,0.066667,1.952183,1.405704,0.805716,2.477083,0.338776,0.299667,0.287482,0.272505,0
936.765828,17.71,8.855,5.903333,4.4275,2.951667,1.475833,0.737917,0.373125,0.251528,0.6225,0.498,1
936.765828,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.002778,0.287482,0.272505,0
1103.458427,3.74,8.275,5.516667,4.1375,2.758333,1.379167,0.697917,0.496667,0.331111,0.338646,0.270917,1
1103.458427,0.2,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.005,0
1248.146241,0.59,1.085,8.666667,9.1675,7.293333,3.646667,1.823333,0.911667,0.654306,0.494896,0.405917,1
1248.146241,0.2,0.1,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
1248.146241,0.79,2.665,8.666667,9.2175,7.293333,3.646667,1.823333,0.911667,0.654306,0.494896,0.405917,1
1248.146241,0.2,0.1,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
1248.146241,0.59,1.085,8.666667,9.1675,7.293333,3.646667,1.823333,0.911667,0.654306,0.494896,0.405917,1
1248.146241,0.2,0.1,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
1248.146241,1.78,0.89,0.593333,0.445,0.296667,0.148333,0.074167,0.299792,0.199861,0.151979,0.166083,1
1248.146241,0.2,0.1,0.066667,0.05,0.033333,0.016667,0.008333,0.004167,0.002778,0.002083,0.005,0
1334.641884,2.16,1.08,0.72,0.54,0.36,0.18,0.295,0.274583,0.183056,0.139375,0.137667,1
1334.641884,0.2,0.1,0.066667,0.05,0.033333,0.016667,0.008333,0.004167,0.002778,0.002083,0.005,0
1353.293564,29.66,14.83,9.886667,7.415,4.943333,2.471667,1.235833,0.622083,0.414722,0.311042,0.248833,1
1353.293564,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.005,0
1385.711688,0,0,0,0,0.165,0.445,0.672083,0.401875,0.270694,0.203021,0.162417,1
1385.711688,?,?,?,?,0.033333,0.016667,0.47571,0.338776,0.002778,0.002083,0.005,0
1385.711688,0,0,0,0,0,0.821667,0.410833,0.497292,0.331528,0.248646,0.198917,1
1385.711688,?,?,?,?,?,0.805716,0.008333,0.338776,0.299667,0.002083,0.005,0
1385.711688,0,0,0,0,0,2.558333,1.485417,0.975625,0.694306,0.522813,0.41825,1
1385.711688,?,?,?,?,?,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
1405.653665,0,0,0,0.3425,1.638333,3.656667,2.77125,1.385625,0.92375,0.707187,0.68075,1
1405.653665,?,?,?,0.05,1.405704,0.805716,2.477083,0.338776,0.299667,0.287482,0.272505,0
1405.653665,0,7.15,4.766667,3.575,2.383333,1.191667,0.595833,0.297917,0.198611,0.472396,0.377917,1
1405.653665,?,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.004167,0.002778,0.287482,0.272505,0
1405.653665,32.86,21.735,14.49,10.8675,7.245,3.6225,1.81125,1.012083,0.743056,0.620833,0.496667,1
1405.653665,31.87,16.755,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
1467.544083,29.66,14.83,9.886667,7.415,4.943333,2.471667,1.235833,0.622083,0.414722,0.311042,0.248833,1
1467.544083,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.005,0
1538.858307,0.99,15.325,10.216667,7.6625,5.108333,2.554167,1.277083,0.642708,0.428472,0.321354,0.257083,1
1538.858307,0.2,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.005,0
1538.858307,0,0.685,0.983333,2.7525,3.505,3.836667,2.77125,1.385625,0.92375,0.707187,0.68075,1
1538.858307,?,0.1,0.066667,1.952183,1.405704,0.805716,2.477083,0.338776,0.299667,0.287482,0.272505,0
1579.191479,0,0,0,0,0,0,0,0.016667,0.011111,0.008333,0.006667,1
1579.191479,?,?,?,?,?,?,?,0.004167,0.002778,0.002083,0.005,0
1579.191479,0,0,0,0,0,0,0,0,0.011111,0.008333,0.006667,1
1579.191479,?,?,?,?,?,?,?,?,0.002778,0.002083,0.005,0
1717.25166,0.6,1.675,2.69,11.815,8.04,4.02,3.106667,1.561667,1.041111,0.780833,0.624667,1
1717.25166,0.2,0.1,2.407089,1.952183,1.405704,0.805716,2.477083,0.338776,0.299667,0.287482,0.272505,0
1717.25166,20.87,10.435,6.956667,5.2175,3.478333,1.739167,0.869583,0.434792,0.303611,0.227708,0.182167,1
1717.25166,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.002083,0.005,0
1717.25166,20.87,10.435,6.956667,5.2175,3.478333,1.739167,0.869583,0.434792,0.303611,0.227708,0.182167,1
1717.25166,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.002083,0.005,0
1717.25166,0.2,1.38,4.13,7.58,5.94,3.528333,1.945,0.9725,0.65375,0.6575,0.526,1
1717.25166,0.2,0.1,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
1717.25166,0.59,3.94,2.756667,2.0675,1.378333,0.689167,0.344583,0.172292,0.114861,0.086146,0.068917,1
1717.25166,0.2,2.958732,2.407089,1.952183,0.033333,0.016667,0.008333,0.004167,0.002778,0.002083,0.005,0
1717.25166,2.17,6.69,4.46,3.345,2.23,1.165,0.8875,0.809375,0.83,0.634896,0.598,1
1717.25166,0.2,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
1717.25166,9.25,4.625,3.083333,2.3125,1.541667,0.770833,0.385417,0.192708,0.134028,0.392083,0.313667,1
1717.25166,4.687746,2.958732,2.407089,1.952183,1.405704,0.016667,0.008333,0.004167,0.002778,0.287482,0.272505,0
1717.25166,2.95,9.955,7.226667,5.47,4.871667,2.435833,1.234583,0.617292,0.411528,0.308646,0.246917,1
1717.25166,0.2,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.005,0
1717.25166,20.3,10.55,7.166667,5.375,3.583333,1.791667,0.895833,0.447917,0.298611,0.223958,0.179167,1
1717.25166,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.002778,0.002083,0.005,0
1717.25166,57.95,29.075,19.383333,14.5375,9.691667,4.845833,2.455833,1.297708,0.865139,0.786354,0.63075,1
1717.25166,31.87,16.755,18.833333,14.125,9.416667,4.708333,0.47571,0.338776,0.299667,0.287482,0.272505,0
1717.25166,0,0,0,0,1.311667,3.6075,2.77125,1.385625,0.92375,0.707187,0.68075,1
1717.25166,?,?,?,?,0.033333,0.805716,2.477083,0.338776,0.299667,0.287482,0.272505,0
1717.25166,1.37,3.54,4.326667,4.4725,6.265,3.836667,2.77125,1.385625,0.92375,0.707187,0.68075,1
1717.25166,0.2,2.958732,2.407089,1.952183,1.405704,0.805716,2.477083,0.338776,0.299667,0.287482,0.272505,0
1717.25166,26.99,13.495,8.996667,6.7475,4.498333,2.249167,1.124583,0.562292,0.38875,0.558125,0.4465,1
1717.25166,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
1717.25166,4.91,4.615,8.66,6.9875,5.673333,3.0175,2.36125,1.180625,0.787083,0.604792,0.598833,1
1717.25166,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
1717.25166,10.07,5.035,3.356667,2.5175,1.678333,0.839167,0.419583,0.209792,0.142639,0.254583,0.244833,1
1717.25166,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.008333,0.004167,0.002778,0.002083,0.005,0
1717.25166,0.2,1.085,1.316667,1.8225,2.035,2.2975,2.288333,1.60375,1.905417,1.603854,1.3555,1
1717.25166,0.2,0.1,0.066667,0.05,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
1717.25166,0.99,14.985,13.886667,10.415,6.943333,3.471667,1.735833,0.867917,0.578611,0.433958,0.347167,1
1717.25166,0.2,2.958732,2.407089,1.952183,1.405704,0.805716,0.47571,0.338776,0.299667,0.287482,0.272505,0
1877.184933,10.6,5.3,3.533333,2.65,1.766667,0.883333,0.441667,0.3275,0.286667,0.278542,0.222833,1
1877.184933,4.687746,2.958732,2.407089,1.952183,1.405704,0.805716,0.008333,0.004167,0.002778,0.002083,0.005,0
1067.203075,0.2,0.2,0.2,0.2,0.2,0.25,0.233333,0.199167,0.207222,0.155417,0.124333,1
1067.203075,0.2,0.1,0.066667,0.05,0.066667,0.033333,0.016667,0.182982,0.146389,0.118861,0.097901,0
1067.203075,0.2,0.1,0.066667,0.05,0.066667,0.083333,0.066667,0.1125,0.161111,0.235417,0.281833,1
1067.203075,0.2,0.1,0.066667,0.05,0.066667,0.033333,0.016667,0.008333,0.146389,0.118861,0.097901,0
967.41942,11.61,5.805,3.87,2.9025,1.935,0.9675,0.65875,1.113542,0.827778,1.111146,0.888917,1
967.41942,2.771154,2.248269,1.704872,1.373558,0.940064,0.528942,0.306587,1.103333,0.175449,0.623437,0.554583,0
1045.119979,5.69,6.575,8.78,6.585,4.39,2.195,1.2225,1.248542,1.032361,1.12125,1.011583,1
1045.119979,2.771154,2.248269,1.704872,1.373558,0.940064,0.528942,0.306587,1.103333,0.83125,0.623437,0.554583,0
157.655424,0,0.3,0.536667,0.6075,0.701667,0.841667,0.519583,0.79875,0.557639,0.590208,0.472167,1
157.655424,?,0.1,0.066667,0.05,0.033333,0.735031,0.425216,0.245671,0.204336,0.433437,0.188651,0
223.339853,40.38,20.19,13.46,10.095,6.73,3.365,1.690833,0.85375,0.569167,0.426875,0.3415,1
223.339853,23.05,14.77,9.846667,7.385,4.923333,2.461667,1.585417,0.245671,0.204336,0.191628,0.188651,0
427.539768,23.5,20.905,13.936667,10.4525,6.968333,3.484167,1.742083,0.871042,0.580694,0.435521,0.348417,1
427.539768,23.05,14.77,9.846667,7.385,4.923333,2.461667,1.585417,0.862708,0.577917,0.433437,0.188651,0
427.539768,22.49,11.54,7.693333,5.77,3.846667,2.2025,3.27625,1.986667,1.324444,1.030312,1.045417,1
427.539768,5.462963,3.158704,2.278765,1.840741,1.312469,0.735031,1.585417,0.862708,0.577917,0.433437,0.703083,0
